"","ano","numero","texto","comando","resposta","competencia","habilidade","discriminacao","dificuldade","acerto_acaso","codigo"
"185",2013,140,"Em um certo teatro, as poltronas são divididas em setores. A figura apresenta a vista do setor 3 desse teatro, no qual as cadeiras escuras estão reservadas e as claras não foram vendidas.","A razão que representa a quantidade de cadeiras reservadas do setor 3 em relação ao total de cadeiras desse mesmo setor é","A",1,1,2.23485,0.30828,0.20321,179
"186",2013,141,"Uma loja acompanhou o número de compradores de dois produtos, A e B, durante os meses de janeiro, fevereiro e março de 2012. Com isso, obteve este gráfico:","A loja sorteará um brinde entre os compradores do produto A e outro brinde entre os compradores do produto B.Qual a probabilidade de que os dois sorteados tenham feito suas compras em fevereiro de 2012?","A",7,28,3.64437,2.0082,0.25458,179
"187",2013,142,"Durante uma aula de Matemática, o professor sugere aos alunos que seja fixado um sistema de coordenadas cartesianas (x, y) e representa na lousa a descrição de cinco conjuntos algébricos, I, II, III, IV e V, como se segue: I — é a circunferência de equação x2 + y2 = 9; II — é a parábola de equação y = − x2 − 1, com x variando de −1 a 1; III — é o quadrado formado pelos vértices (−2, 1), (−1, 1), (−1, 2) e (−2, 2); IV — é o quadrado formado pelos vértices (1, 1), (2, 1), (2, 2) e (1, 2);V — é o ponto (0, 0). A seguir, o professor representa corretamente os cinco conjuntos sobre uma mesma malha quadriculada, composta de quadrados com lados medindo uma unidade de comprimento, cada, obtendo uma figura.","Qual destas figuras foi desenhada pelo professor?","E",5,20,2.40484,1.8758,0.0938,179
"188",2013,143,"Uma indústria tem um reservatório de água com capacidade para 900 m3. Quando há necessidade de limpeza do reservatório, toda a água precisa ser escoada. O escoamento da água é feito por seis ralos, e dura 6 horas quando o reservatório está cheio. Esta indústria construirá um novo reservatório, com capacidade de 500 m3, cujo escoamento da água deverá ser realizado em 4 horas, quando o reservatório estiver cheio. Os ralos utilizados no novo reservatório deverão ser idênticos aos do já existente.","A quantidade de ralos do novo reservatório deverá ser igual a","C",4,18,2.81179,1.721,0.14987,179
"189",2013,144,"Uma fábrica de fórmicas produz placas quadradas de lados de medida igual a y  centímetros. Essas placas são vendidas em caixas com N unidades e, na caixa, é especificada a área máxima S que pode ser coberta pelas N placas. Devido a uma demanda do mercado por placas maiores, a fábrica triplicou a medida dos lados de suas placas e conseguiu reuni-las em uma nova caixa, de tal forma que a área coberta S não fosse alterada.","A quantidade X, de placas do novo modelo, em cada nova caixa será igual a:","A",4,15,3.63412,1.7685,0.13052,179
"190",2013,145,"Num parque aquático existe uma piscina infantil na forma de um cilindro circular reto, de 1 m de profundidade e volume igual a 12 m³, cuja base tem raio R e centro O. Deseja-se construir uma ilha de lazer seca no interior dessa piscina, também na forma de um cilindro circular reto, cuja base estará no fundo da piscina e com centro da base coincidindo com o centro do fundo da piscina, conforme a figura. O raio da ilha de lazer será r. Deseja-se que após a construção dessa ilha, o espaço destinado à água na piscina tenha um volume de, no mínimo, 4 m³. Considere 3 como valor aproximado para π.","Para satisfazer as condições dadas, o raio máximo da ilha de lazer r, em metros, estará mais próximo de","A",3,14,2.62065,1.94868,0.16111,179
"191",2013,146,"O contribuinte que vende mais de R$ 20 mil de ações em Bolsa de Valores em um mês deverá pagar Imposto de Renda. O pagamento para a Receita Federal consistirá em 15% do lucro obtido com a venda das ações.Disponível em: www1.folha.uol.com.br. Acesso em: 26 abr. 2010 (adaptado).","Um contribuinte que vende por R$ 34 mil um lote de ações que custou R$ 26 mil terá de pagar de Imposto de Renda à Receita Federal o valor de:","B",1,3,2.38025,1.01952,0.22361,179
"192",2013,147,"Para se construir um contrapiso, é comum, na constituição do concreto, se utilizar cimento, areia e brita, na seguinte proporção: 1 parte de cimento, 4 partes de areia e 2 partes de brita. Para construir o contrapiso de uma garagem, uma construtora encomendou um caminhão betoneira com 14 m³ de concreto.","Qual é o volume de cimento, em m³, na carga de concreto trazido pela betoneira?","B",4,16,3.10132,1.15101,0.18972,179
"193",2013,148,"Cinco empresas de gêneros alimentícios encontram-se à venda. Um empresário, almejando ampliar os seus investimentos, deseja comprar uma dessas empresas. Para escolher qual delas irá comprar, analisa o lucro (em milhões de reais) de cada uma delas, em função de seus tempos (em anos) de existência, decidindo comprar a empresa que apresente o maior lucro médio anual.O quadro apresenta o lucro (em milhões de reais) acumulado ao longo do tempo (em anos) de existência de cada empresa.","O empresário decidiu comprar a empresa","B",6,25,3.36408,0.77378,0.15282,179
"194",2013,149,"Deseja-se postar cartas não comerciais, sendo duas de 100 g, três de 200 g e uma de 350 g. O gráfico mostra o custo para enviar uma carta não comercial pelos Correios: Disponível em: www.correios.com.br. Acesso em: 2 ago. 2012 (adaptado).","O valor total gasto, em reais, para postar essas cartas é de","D",6,25,1.57109,0.53915,0.09265,179
"195",2013,150,"Foi realizado um levantamento nos 200 hotéis de uma cidade, no qual foram anotados os valores, em reais, das diárias para um quarto padrão de casal e a quantidade de hotéis para cada valor da diária. Os valores das diárias foram: A = R$ 200,00; B = R$ 300,00; C = R$ 400,00 e D = R$ 600,00. No gráfico, as áreas representam as quantidades de hotéis pesquisados, em porcentagem, para cada valor da diária.","O valor mediano da diária, em reais, para o quarto padrão de casal nessa cidade, é","C",7,27,0.56195,4.27919,0.14427,179
"196",2013,151,"Para aumentar as vendas no início do ano, uma loja de departamentos remarcou os preços de seus produtos 20% abaixo do preço original. Quando chegam ao caixa, os clientes que possuem o cartão fidelidade da loja têm direito a um desconto adicional de 10% sobre o valor total de suas compras. Um cliente deseja comprar um produto que custava R$ 50,00 antes da remarcação de preços. Ele não possui o cartão fidelidade da loja.","Caso esse cliente possuísse o cartão fidelidade da loja, a economia adicional que obteria ao efetuar a compra, em reais, seria de","E",4,17,2.69491,1.61513,0.06167,179
"197",2013,152,"Para o reflorestamento de uma área, deve-se cercar totalmente, com tela, os lados de um terreno, exceto o lado margeado pelo rio, conforme a figura. Cada rolo de tela que será comprado para confecção da cerca contém 48 metros de comprimento.","A quantidade mínima de rolos que deve ser comprada para cercar esse terreno é","C",1,4,2.01156,0.98993,0.23233,179
"198",2013,153,"Um dos grandes problemas enfrentados nas rodovias brasileiras é o excesso de carga transportada pelos caminhões. Dimensionado para o tráfego dentro dos limites legais de carga, o piso das estradas se deteriora com o peso excessivo dos caminhões. Além disso, o excesso de carga interfere na capacidade de frenagem e no funcionamento da suspensão do veículo, causas frequentes de acidentes.Ciente dessa responsabilidade e com base na experiência adquirida com pesagens, um caminhoneiro sabe que seu caminhão pode carregar, no máximo, 1 500 telhas ou 1 200 tijolos.","Considerando esse caminhão carregado com 900 telhas, quantos tijolos, no máximo, podem ser acrescentados à carga de modo a não ultrapassar a carga máxima do caminhão?","D",4,16,2.87,1.3,0.043,179
"199",2013,154,"As projeções para a produção de arroz no período de 2012 - 2021, em uma determinada região produtora, apontam para uma perspectiva de crescimento constante da produção anual. O quadro apresenta a quantidade de arroz, em toneladas, que será produzida nos primeiros anos desse período, de acordo com essa projeção.","A quantidade total de arroz, em toneladas, que deverá ser produzida no período de 2012 a 2021 será de","D",6,24,1.01237,0.69759,0.05473,179
"200",2013,155,"Numa escola com 1 200 alunos foi realizada uma pesquisa sobre o conhecimento desses em duas línguas estrangeiras, inglês e espanhol. Nessa pesquisa constatou-se que 600 alunos falam inglês, 500 falam espanhol e 300 não falam qualquer um desses idiomas.","Escolhendo-se um aluno dessa escola ao acaso e sabendo-se que ele não fala inglês, qual a probabilidade de que esse aluno fale espanhol?","A",7,28,3.166,2.693,0.194,179
"201",2013,156,"As torres Puerta de Europa são duas torres inclinadas uma contra a outra, construídas numa avenida de Madri, na Espanha. A inclinação das torres é de 15° com a vertical e elas têm, cada uma, uma altura de 114 m (a altura é indicada na figura como o segmento AB). Estas torres são um bom exemplo de um prisma oblíquo de base quadrada e uma delas pode ser observada na imagem. Disponível em: www.flickr.com. Acesso em: 27 mar. 2012","Utilizando 0,26 como valor aproximado para a tangente de 15° e duas casas decimais nas operações, descobre-se que a área da base desse prédio ocupa na avenida um espaço ","E",2,9,3.212,2.195,0.084,179
"202",2013,157,"As notas de um professor que participou de um processo seletivo, em que a banca avaliadora era composta por cinco membros, são apresentadas no gráfico. Sabe-se que cada membro da banca atribuiu duas notas ao professor, uma relativa aos conhecimentos específicos da área de atuação e outra, aos conhecimentos pedagógicos, e que a média final do professor foi dada pela média aritmética de todas as notas atribuídas pela banca avaliadora.","Utilizando um novo critério, essa banca avaliadora resolveu descartar a maior e a menor notas atribuídas ao professor. A nova média, em relação à média anterior, é ","B",7,27,1.87865,1.86319,0.17739,179
"203",2013,158,"Um banco solicitou aos seus clientes a criação de uma senha pessoal de seis dígitos, formada somente por algarismos de 0 a 9, para acesso à conta corrente pela internet. Entretanto, um especialista em sistemas de segurança eletrônica recomendou à direção do banco recadastrar seus usuários, solicitando, para cada um deles, a criação de uma nova senha com seis dígitos, permitindo agora o uso das 26 letras do alfabeto, além dos algarismos de 0 a 9. Nesse novo sistema, cada letra maiúscula era considerada distinta de sua versão minúscula. Além disso, era proibido o uso de outros tipos de caracteres.Uma forma de avaliar uma alteração no sistema de senhas é a verificação do coeficiente de melhora, que é a razão do novo número de possibilidades de senhas em relação ao antigo.","O coeficiente de melhora da alteração recomendada é","A",1,2,2.4459,2.05864,0.18393,179
"204",2013,159,"Uma torneira não foi fechada corretamente e ficou pingando, da meia-noite às seis horas da manhã, com a frequência de uma gota a cada três segundos. Sabe-se que cada gota d’agua tem volume de 0,2 mL.","Qual foi o valor mais aproximado do total de água desperdiçada nesse período, em litros?","C",3,12,1.78,0.876,0.092,179
